name,reference product,location,unit,outcome,previous_confidence,candidate_confidence,candidate_deprecated,candidate_geographic_proxy,evidence,previous_target,candidate_target,candidate_method,candidate_reasoning,lineage_kind,lineage_scope,lineage_file,lineage_source,lineage_comment,lineage_fit,lineage_confidence,lineage_flags,followup_outcome,followup_reason,final_confidence,screening_flags
iron ore mine operation and beneficiation,iron ore concentrate,CA-QC,kilogram,review_pair,0.329157,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""GLO"", ""name"": ""Chromite, ore concentrate, at beneficiation"", ""reference product"": ""Chromite, ore concentrate, at beneficiation"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Iron ore, 46% Fe, at mine"", ""reference product"": ""Iron ore, 46% Fe, at mine"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""CA-QC"", ""name"": ""iron ore mine operation and beneficiation"", ""reference product"": ""iron ore concentrate"", ""unit"": ""kilogram""}",,,1.0,,needs_material_grade_and_route,"Verify chemical species, grade/concentration, intermediate versus refined material and production route. Element-name overlap is insufficient evidence.",0.329157,geographic_proxy
"market for aircraft, belly freight, short haul","aircraft, belly freight, short haul",GLO,unit,review_pair,0.329443,0.7,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""xx Aircraft, freight"", ""reference product"": ""xx Aircraft, freight"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Aircraft, medium haul"", ""reference product"": ""Aircraft, medium haul"", ""unit"": ""unit""}",review,[Manual] good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""market for aircraft, belly freight, short haul"", ""reference product"": ""aircraft, belly freight, short haul"", ""unit"": ""unit""}",,good proxy,0.7,,needs_transport_specification,"Check mode, cargo/passenger service, propulsion, emissions class, loading and infrastructure boundary before replacing one proxy with another.",0.329443,geographic_proxy
"market for sodium sulfate, anhydrite","sodium sulfate, anhydrite",RER,kilogram,review_pair,0.329583,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Sodium dithionite, anhydrous, at plant"", ""reference product"": ""Sodium dithionite, anhydrous, at plant"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Anhydrite, at plant"", ""reference product"": ""Anhydrite, at plant"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,inherited_location,manual_overrides.json,"{""location"": ""RoW"", ""name"": ""market for sodium sulfate, anhydrite"", ""reference product"": ""sodium sulfate, anhydrite"", ""unit"": ""kilogram""}",,,1.0,choice_inherited_without_exact_source_review,needs_material_grade_and_route,"Verify chemical species, grade/concentration, intermediate versus refined material and production route. Element-name overlap is insufficient evidence.",0.329583,geographic_proxy
"alkylketene dimer sizing agent production, for paper production","alkylketene dimer sizing agent, for paper production",RER,kilogram,review_pair,0.33,0.4,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""AKD sizer, in paper production, at plant"", ""reference product"": ""AKD sizer, in paper production, at plant"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""Fiber sizing"", ""reference product"": ""Fiber sizing"", ""unit"": ""kilogram""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RER"", ""name"": ""alkylketene dimer sizing agent production, for paper production"", ""reference product"": ""alkylketene dimer sizing agent, for paper production"", ""unit"": ""kilogram""}",,rough proxy,0.4,,needs_material_and_process_scope,"Distinguish raw material, processed product and processing service, preserving composition, moisture and manufacturing boundary. Neither proxy is established as superior.",0.33,
"treatment of residues, MSWI[F], waste newspaper, residual material landfill","residues, MSWI[F], waste newspaper",CH,kilogram,review_residue_composition,0.330121,0.7,False,False,Ash/residue composition and treatment origin need explicit review; shared ash/residue tokens are insufficient.,"{""location"": ""CH"", ""name"": ""Disposal, drilling waste, 71.5% water, to residual material landfill"", ""reference product"": ""Disposal, drilling waste, 71.5% water, to residual material landfill"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, H3PO4 purification residue, 0% water, to residual material landfill"", ""reference product"": ""Disposal, H3PO4 purification residue, 0% water, to residual material landfill"", ""unit"": ""kilogram""}",disposal_fuzzy,[Rule disposal-fuzzy] Best Disposal/Treatment target of same unit at >=0.45.,algorithmic,not_applicable,,,,,,,needs_residue_composition,"Confirm waste composition, contaminant content, treatment route and recovered-product versus disposal boundary. Shared origin words do not establish residue equivalence.",0.330121,waste_composition_and_mass_basis_unverified
"treatment of sewage sludge, 70% water, WWT-SLF, waste bitumen, municipal incineration FAE","sewage sludge, 70% water, WWT-SLF, waste bitumen",CH,kilogram,review_sludge_moisture,0.330124,0.4,False,False,Sludge water fractions differ; equal mass units do not establish a dry/wet-mass conversion.,"{""location"": ""CH"", ""name"": ""Disposal, raw sewage sludge, to municipal incineration"", ""reference product"": ""Disposal, raw sewage sludge, to municipal incineration"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, bitumen sheet, 1.5% water, to municipal incineration"", ""reference product"": ""Disposal, bitumen sheet, 1.5% water, to municipal incineration"", ""unit"": ""kilogram""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""CH"", ""name"": ""treatment of sewage sludge, 70% water, WWT-SLF, waste bitumen, municipal incineration FAE"", ""reference product"": ""sewage sludge, 70% water, WWT-SLF, waste bitumen"", ""unit"": ""kilogram""}",,rough proxy,0.4,,needs_moisture_and_composition,"Confirm wet/dry mass basis, water content, sludge composition and treatment route. A kilogram of differing-moisture sludge cannot be substituted one-for-one without evidence.",0.330124,waste_composition_and_mass_basis_unverified
"lime production, milled, loose",lime,CH,kilogram,review_lime_hydration,0.330128,1,False,False,Hydrated lime and unspecified lime require a composition/process check.,"{""location"": ""CH"", ""name"": ""Limestone, milled, loose, at plant"", ""reference product"": ""Limestone, milled, loose, at plant"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Lime, hydrated, loose, at plant"", ""reference product"": ""Lime, hydrated, loose, at plant"", ""unit"": ""kilogram""}",review,[Manual] exact:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""CH"", ""name"": ""lime production, milled, loose"", ""reference product"": ""lime"", ""unit"": ""kilogram""}",,exact,1.0,,needs_chemical_form,Establish whether the source lime is hydrated or quicklime and its reference mass. Neither limestone nor hydrated lime is accepted solely from the generic lime name.,0.330128,
"market for fuel cell, solid oxide, 125kW electrical, future","fuel cell, solid oxide, 125kW electrical, future",GLO,unit,review_pair,0.330303,1,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""SOFC fuel cell 125kWe, future"", ""reference product"": ""SOFC fuel cell 125kWe, future"", ""unit"": ""unit""}","{""location"": ""GLO"", ""name"": ""PEM Fuel Cell"", ""reference product"": ""PEM Fuel Cell"", ""unit"": ""unit""}",review,[Manual] exact:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""market for fuel cell, solid oxide, 125kW electrical, future"", ""reference product"": ""fuel cell, solid oxide, 125kW electrical, future"", ""unit"": ""unit""}",,exact,1.0,,retain_explicit_specification,"The previous target better preserves an explicit source material, technology, enrichment or equipment rating; the candidate introduces a named mismatch.",0.330303,
"market for maintenance, polymer electrolyte membrane fuel cell, 2kW electrical","maintenance, polymer electrolyte membrane fuel cell, 2kW electrical",GLO,unit,review_pair,0.330566,0.7,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Maintenance PEM fuel cell 2kWe"", ""reference product"": ""Maintenance PEM fuel cell 2kWe"", ""unit"": ""unit""}","{""location"": ""GLO"", ""name"": ""Fuel cell stack production, 1 kWe, proton exchange membrane (PEM)"", ""reference product"": ""Fuel cell stack production, 1 kWe, proton exchange membrane (PEM)"", ""unit"": ""unit""}",review,[Manual] good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""market for maintenance, polymer electrolyte membrane fuel cell, 2kW electrical"", ""reference product"": ""maintenance, polymer electrolyte membrane fuel cell, 2kW electrical"", ""unit"": ""unit""}",,good proxy,0.7,,retain_process_or_component,"The candidate replaces a specific material, component, maintenance service or sorting facility with a different product or process scope.",0.330566,
"treatment of residues, MSWI[F], waste polyurethane, residual material landfill","residues, MSWI[F], waste polyurethane",CH,kilogram,review_residue_composition,0.330727,0.7,False,False,Ash/residue composition and treatment origin need explicit review; shared ash/residue tokens are insufficient.,"{""location"": ""CH"", ""name"": ""Disposal, polyurethane, 0.2% water, to construction waste landfill"", ""reference product"": ""Disposal, polyurethane, 0.2% water, to construction waste landfill"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, H3PO4 purification residue, 0% water, to residual material landfill"", ""reference product"": ""Disposal, H3PO4 purification residue, 0% water, to residual material landfill"", ""unit"": ""kilogram""}",disposal_fuzzy,[Rule disposal-fuzzy] Best Disposal/Treatment target of same unit at >=0.45.,algorithmic,not_applicable,,,,,,,needs_residue_composition,"Confirm waste composition, contaminant content, treatment route and recovered-product versus disposal boundary. Shared origin words do not establish residue equivalence.",0.330727,waste_composition_and_mass_basis_unverified
solder factory construction,solder factory,RoW,unit,review_pair,0.331667,0.9,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Solar collector factory"", ""reference product"": ""Solar collector factory"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Solder production plant"", ""reference product"": ""Solder production plant"", ""unit"": ""unit""}",structural_v2v3,"[Rule v2v3] 'X production'/'market for X' = 'X, at plant'.",algorithmic,not_applicable,,,,,,,accept_followup_facility,"The candidate describes the requested production facility or mine, instead of an unrelated facility. Plant capacity, lifetime and output normalization remain unverified.",0.65,geographic_proxy
"transport, freight, lorry 3.5-7.5 metric ton, unregulated","transport, freight, lorry 3.5-7.5 metric ton, unregulated",BR,ton kilometer,review_pair,0.332323,0.8,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""reference product"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""unit"": ""ton kilometer""}","{""location"": ""CH"", ""name"": ""Transport, freight, lorry, fleet average"", ""reference product"": ""Transport, freight, lorry, fleet average"", ""unit"": ""ton kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,retain_vehicle_size,The previous road-freight target preserves source vehicle weight class; the generic candidate loses it without evidence of a better inventory.,0.332323,geographic_proxy
"transport, freight, lorry 3.5-7.5 metric ton, unregulated","transport, freight, lorry 3.5-7.5 metric ton, unregulated",ZA,ton kilometer,review_pair,0.332323,0.8,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""reference product"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""unit"": ""ton kilometer""}","{""location"": ""CH"", ""name"": ""Transport, freight, lorry, fleet average"", ""reference product"": ""Transport, freight, lorry, fleet average"", ""unit"": ""ton kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,retain_vehicle_size,The previous road-freight target preserves source vehicle weight class; the generic candidate loses it without evidence of a better inventory.,0.332323,geographic_proxy
market for tin concentrate,tin concentrate,GLO,kilogram,review_pair,0.332353,1,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""GLO"", ""name"": ""Molybdenum concentrate, main product"", ""reference product"": ""Molybdenum concentrate, main product"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Lead concentrate, at beneficiation"", ""reference product"": ""Lead concentrate, at beneficiation"", ""unit"": ""kilogram""}",review,[Manual] exact:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""market for tin concentrate"", ""reference product"": ""tin concentrate"", ""unit"": ""kilogram""}",,exact,1.0,,needs_material_grade_and_route,"Verify chemical species, grade/concentration, intermediate versus refined material and production route. Element-name overlap is insufficient evidence.",0.332353,
"aluminium turning, average, computer numerical controlled","aluminium removed by turning, average, computer numerical controlled",RoW,kilogram,review_pair,0.332459,1,True,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""xx Turning, aluminium, conventional, average"", ""reference product"": ""xx Turning, aluminium, conventional, average"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""xx Turning, aluminium, CNC, average"", ""reference product"": ""xx Turning, aluminium, CNC, average"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RoW"", ""name"": ""aluminium turning, average, computer numerical controlled"", ""reference product"": ""aluminium removed by turning, average, computer numerical controlled"", ""unit"": ""kilogram""}",,,1.0,,accept_followup_technology,"The candidate preserves metal, turning operation and dressing/roughing variant, and matches explicit CNC instead of conventional control. Deprecated status is recorded separately.",0.8,geographic_proxy; deprecated_target
"market for polyethylene, linear low density, granulate","polyethylene, linear low density, granulate",GLO,kilogram,review_pair,0.33298,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Polyethylene, LDPE, granulate, at plant"", ""reference product"": ""Polyethylene, LDPE, granulate, at plant"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""Polyethylene, HDPE, granulate, at plant"", ""reference product"": ""Polyethylene, HDPE, granulate, at plant"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,manual_overrides.json,"{""location"": ""GLO"", ""name"": ""market for polyethylene, linear low density, granulate"", ""reference product"": ""polyethylene, linear low density, granulate"", ""unit"": ""kilogram""}",,,1.0,,needs_inventory_comparison,"Identity-level inspection finds no defensible superiority. Compare reference amount, composition, capacity and process boundary; neither retained nor candidate mapping is validated by this outcome.",0.33298,geographic_proxy
"market for lorry, 28 metric ton","lorry, 28 metric ton",RER,unit,review_pair,0.333333,0.7,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Lorry 28t"", ""reference product"": ""Lorry 28t"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Lorry 16t"", ""reference product"": ""Lorry 16t"", ""unit"": ""unit""}",review,[Manual] good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RER"", ""name"": ""market for lorry, 28 metric ton"", ""reference product"": ""lorry, 28 metric ton"", ""unit"": ""unit""}",,good proxy,0.7,,needs_equipment_specification,"Resolve explicit pressure, capacity, vehicle size and efficiency differences. Closer names or ratings alone do not establish a reference-amount-compatible improvement.",0.333333,
"market for lorry, 40 metric ton","lorry, 40 metric ton",RER,unit,review_pair,0.333333,0.7,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Lorry 40t"", ""reference product"": ""Lorry 40t"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Lorry 16t"", ""reference product"": ""Lorry 16t"", ""unit"": ""unit""}",review,[Manual] good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RER"", ""name"": ""market for lorry, 40 metric ton"", ""reference product"": ""lorry, 40 metric ton"", ""unit"": ""unit""}",,good proxy,0.7,,needs_equipment_specification,"Resolve explicit pressure, capacity, vehicle size and efficiency differences. Closer names or ratings alone do not establish a reference-amount-compatible improvement.",0.333333,
"cast iron turning, average, computer numerical controlled","cast iron removed by turning, average, computer numerical controlled",RoW,kilogram,review_pair,0.333416,1,True,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""xx Turning, cast iron, conventional, average"", ""reference product"": ""xx Turning, cast iron, conventional, average"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""xx Turning, cast iron, CNC, average"", ""reference product"": ""xx Turning, cast iron, CNC, average"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RoW"", ""name"": ""cast iron turning, average, computer numerical controlled"", ""reference product"": ""cast iron removed by turning, average, computer numerical controlled"", ""unit"": ""kilogram""}",,,1.0,,accept_followup_technology,"The candidate preserves metal, turning operation and dressing/roughing variant, and matches explicit CNC instead of conventional control. Deprecated status is recorded separately.",0.8,geographic_proxy; deprecated_target
"transport, freight, light commercial vehicle","transport, freight, light commercial vehicle",CH,ton kilometer,review_pair,0.333624,0.7,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, freight, lorry, 3.5t gross weight, fleet average"", ""reference product"": ""Transport, freight, lorry, 3.5t gross weight, fleet average"", ""unit"": ""ton kilometer""}","{""location"": ""CH"", ""name"": ""Transport, freight, lorry, fleet average"", ""reference product"": ""Transport, freight, lorry, fleet average"", ""unit"": ""ton kilometer""}",review,[Manual] good proxy: rule: freight road vehicle -> lorry fleet average | Reviewed by hand (Karin).,script_rule,exact_source,mapping_decisions.json,"{""location"": ""CH"", ""name"": ""transport, freight, light commercial vehicle"", ""reference product"": ""transport, freight, light commercial vehicle"", ""unit"": ""ton kilometer""}",rule: freight road vehicle -> lorry fleet average,good proxy,0.7,,needs_transport_specification,"Check mode, cargo/passenger service, propulsion, emissions class, loading and infrastructure boundary before replacing one proxy with another.",0.333624,
"wood preservation, hot/cold dipping, creosote, outdoor use, ground contact","wood preservation, hot/cold dipping, creosote, outdoor use, ground contact",RER,kilogram,review_pair,0.334048,1,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Wood preservative, creosote, at plant"", ""reference product"": ""Wood preservative, creosote, at plant"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""Residual wood, dry, from plywood production, for outdoor use, measured as dry mass, at plant"", ""reference product"": ""Residual wood, dry, from plywood production, for outdoor use, measured as dry mass, at plant"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RER"", ""name"": ""wood preservation, hot/cold dipping, creosote, outdoor use, ground contact"", ""reference product"": ""wood preservation, hot/cold dipping, creosote, outdoor use, ground contact"", ""unit"": ""kilogram""}",,,1.0,,needs_material_and_process_scope,"Distinguish raw material, processed product and processing service, preserving composition, moisture and manufacturing boundary. Neither proxy is established as superior.",0.334048,
"market for transport, freight, inland waterways, barge","transport, freight, inland waterways, barge",RoW,ton kilometer,review_pair,0.334612,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Transport, barge"", ""reference product"": ""Transport, barge"", ""unit"": ""ton kilometer""}","{""location"": ""RER"", ""name"": ""Transport, barge tanker"", ""reference product"": ""Transport, barge tanker"", ""unit"": ""ton kilometer""}",curated,"[Curated] Romain's CSV, auto-reconciled.",auto_reconciled_curated,inherited_location,reconciled_curated_3.10.csv,"{""location"": ""RER"", ""name"": ""market for transport, freight, inland waterways, barge"", ""reference product"": ""transport, freight, inland waterways, barge"", ""unit"": ""ton kilometer""}",,,1.0,choice_inherited_without_exact_source_review,needs_transport_specification,"Check mode, cargo/passenger service, propulsion, emissions class, loading and infrastructure boundary before replacing one proxy with another.",0.334612,geographic_proxy
"treatment of residues, MSWI[F], waste packaging paper, residual material landfill","residues, MSWI[F], waste packaging paper",CH,kilogram,review_residue_composition,0.334984,0.7,False,False,Ash/residue composition and treatment origin need explicit review; shared ash/residue tokens are insufficient.,"{""location"": ""CH"", ""name"": ""Disposal, drilling waste, 71.5% water, to residual material landfill"", ""reference product"": ""Disposal, drilling waste, 71.5% water, to residual material landfill"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, H3PO4 purification residue, 0% water, to residual material landfill"", ""reference product"": ""Disposal, H3PO4 purification residue, 0% water, to residual material landfill"", ""unit"": ""kilogram""}",disposal_fuzzy,[Rule disposal-fuzzy] Best Disposal/Treatment target of same unit at >=0.45.,algorithmic,not_applicable,,,,,,,needs_residue_composition,"Confirm waste composition, contaminant content, treatment route and recovered-product versus disposal boundary. Shared origin words do not establish residue equivalence.",0.334984,waste_composition_and_mass_basis_unverified
"lorry production, 28 metric ton","lorry, 28 metric ton",RER,unit,review_pair,0.335,0.7,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Lorry 28t"", ""reference product"": ""Lorry 28t"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Lorry 16t"", ""reference product"": ""Lorry 16t"", ""unit"": ""unit""}",review,[Manual] good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RER"", ""name"": ""lorry production, 28 metric ton"", ""reference product"": ""lorry, 28 metric ton"", ""unit"": ""unit""}",,good proxy,0.7,,needs_equipment_specification,"Resolve explicit pressure, capacity, vehicle size and efficiency differences. Closer names or ratings alone do not establish a reference-amount-compatible improvement.",0.335,
"lorry production, 40 metric ton","lorry, 40 metric ton",RER,unit,review_pair,0.335,0.7,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Lorry 40t"", ""reference product"": ""Lorry 40t"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Lorry 16t"", ""reference product"": ""Lorry 16t"", ""unit"": ""unit""}",review,[Manual] good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RER"", ""name"": ""lorry production, 40 metric ton"", ""reference product"": ""lorry, 40 metric ton"", ""unit"": ""unit""}",,good proxy,0.7,,needs_equipment_specification,"Resolve explicit pressure, capacity, vehicle size and efficiency differences. Closer names or ratings alone do not establish a reference-amount-compatible improvement.",0.335,
"treatment of residue from rutile production, synthetic, 56% water, residual material landfill","residue from rutile production, synthetic, 56% water",GLO,kilogram,review_residue_composition,0.335656,0.7,False,True,Ash/residue composition and treatment origin need explicit review; shared ash/residue tokens are insufficient.,"{""location"": ""CH"", ""name"": ""xx Disposal, residue from TiO2 prod. Cl, 56% water, to residual material landfill"", ""reference product"": ""xx Disposal, residue from TiO2 prod. Cl, 56% water, to residual material landfill"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, H3PO4 purification residue, 0% water, to residual material landfill"", ""reference product"": ""Disposal, H3PO4 purification residue, 0% water, to residual material landfill"", ""unit"": ""kilogram""}",disposal_fuzzy,[Rule disposal-fuzzy] Best Disposal/Treatment target of same unit at >=0.45.,algorithmic,not_applicable,,,,,,,needs_residue_composition,"Confirm waste composition, contaminant content, treatment route and recovered-product versus disposal boundary. Shared origin words do not establish residue equivalence.",0.335656,geographic_proxy
"transport, freight, train with reefer, freezing","transport, freight, train with reefer, freezing",GLO,ton kilometer,review_pair,0.335784,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Transport, aircraft, freight"", ""reference product"": ""Transport, aircraft, freight"", ""unit"": ""ton kilometer""}","{""location"": ""BE"", ""name"": ""Operation, freight train"", ""reference product"": ""Operation, freight train"", ""unit"": ""ton kilometer""}",review,[Manual] exact:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""transport, freight, train with reefer, freezing"", ""reference product"": ""transport, freight, train with reefer, freezing"", ""unit"": ""ton kilometer""}",,exact,1.0,,accept_followup_transport,"The candidate corrects aircraft to the source barge or rail freight mode. Refrigeration energy, refrigerant losses and detailed vehicle technology remain missing.",0.55,geographic_proxy
zinc sulfide production,zinc sulfide,RER,kilogram,review_pair,0.336017,1,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Zinc sulphide, ZnS, at plant"", ""reference product"": ""Zinc sulphide, ZnS, at plant"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""Zinc oxide, at plant"", ""reference product"": ""Zinc oxide, at plant"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RER"", ""name"": ""zinc sulfide production"", ""reference product"": ""zinc sulfide"", ""unit"": ""kilogram""}",,,1.0,,retain_product_identity,The previous target already names the source compound/polymer; the candidate substitutes a different compound or generic chemical proxy.,0.336017,
"market for transport, passenger car, small size, petrol, EURO 4","transport, passenger car, small size, petrol, EURO 4",GLO,kilometer,review_pair,0.336466,0.8,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, passenger car, compressed gas, Compact, 2003, EURO-3"", ""reference product"": ""Transport, passenger car, compressed gas, Compact, 2003, EURO-3"", ""unit"": ""kilometer""}","{""location"": ""CH"", ""name"": ""Transport, passenger car, diesel, Compact, 2003, EURO-3"", ""reference product"": ""Transport, passenger car, diesel, Compact, 2003, EURO-3"", ""unit"": ""kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,needs_transport_specification,"Check mode, cargo/passenger service, propulsion, emissions class, loading and infrastructure boundary before replacing one proxy with another.",0.336466,geographic_proxy
"market for transport, passenger car, small size, petrol, EURO 5","transport, passenger car, small size, petrol, EURO 5",GLO,kilometer,review_pair,0.336466,0.8,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, passenger car, compressed gas, Compact, 2003, EURO-3"", ""reference product"": ""Transport, passenger car, compressed gas, Compact, 2003, EURO-3"", ""unit"": ""kilometer""}","{""location"": ""CH"", ""name"": ""Transport, passenger car, diesel, Compact, 2003, EURO-3"", ""reference product"": ""Transport, passenger car, diesel, Compact, 2003, EURO-3"", ""unit"": ""kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,needs_transport_specification,"Check mode, cargo/passenger service, propulsion, emissions class, loading and infrastructure boundary before replacing one proxy with another.",0.336466,geographic_proxy
"barley grain production, Swiss integrated production, extensive","barley grain, Swiss integrated production",CH,kilogram,review_pair,0.336871,0.7,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Barley grains extensive, at farm"", ""reference product"": ""Barley grains extensive, at farm"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Barley grains IP, at farm"", ""reference product"": ""Barley grains IP, at farm"", ""unit"": ""kilogram""}",review,"[Manual] good proxy: reuse: same BAFU target as your other 'barley grain, swiss integrated production' mappings (learned) | Reviewed by hand (Karin).",script_reuse,exact_source,mapping_decisions.json,"{""location"": ""CH"", ""name"": ""barley grain production, Swiss integrated production, extensive"", ""reference product"": ""barley grain, Swiss integrated production"", ""unit"": ""kilogram""}","reuse: same BAFU target as your other 'barley grain, swiss integrated production' mappings (learned)",good proxy,0.7,,accept_followup_identity,The candidate preserves the crop and explicit Swiss integrated-production (IP) system.,0.7,
